target_index,target_concept,layer_index,layer_name,embedding_cosine,embedding_angle_degrees,target_embedding_norm,shifted_embedding_norm,residual_norm,relative_embedding_residual_norm,output_cosine,output_angle_degrees,target_output_norm,shifted_output_norm,output_residual_norm,relative_output_residual_norm
2,Amber Heard,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.034660592675209045,88.0136947631836,27.69015884399414,22.839452743530273,35.278106689453125,1.2740304470062256,0.4370143711566925,64.08646392822266,15.675553321838379,12.720232009887695,15.27248764038086,0.9742869734764099
3,Amy Adams,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.015378149226307869,90.88114166259766,27.93412971496582,23.132652282714844,36.54188537597656,1.3081448078155518,0.39428284764289856,66.77874755859375,15.397963523864746,14.453413963317871,16.4469051361084,1.068122148513794
4,Andrew Garfield,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.01132864598184824,89.35090637207031,27.900615692138672,24.250118255615234,36.7584342956543,1.3174775838851929,0.4076012670993805,65.94576263427734,16.71728515625,13.196938514709473,16.546276092529297,0.9897705316543579
5,Angelina Jolie,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.054802607744932175,86.85847473144531,28.37268829345703,23.560564041137695,35.8725700378418,1.2643345594406128,0.5797531008720398,54.56682205200195,16.41583251953125,14.310565948486328,14.208477020263672,0.8655349612236023
6,Anjelica Huston,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.048859938979148865,87.19941711425781,27.875823974609375,23.413700103759766,35.51736831665039,1.2741279602050781,0.5003579258918762,59.976314544677734,14.50825023651123,13.38821792602539,13.976945877075195,0.9633791446685791
7,Anna Faris,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.040542617440223694,87.67644500732422,27.668066024780273,23.263093948364258,35.418968200683594,1.2801389694213867,0.47932446002960205,61.35871124267578,14.369117736816406,14.67331600189209,14.820716857910156,1.0314284563064575
8,Anna Kendrick,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.04333458095788956,87.5163345336914,28.461196899414062,24.364511489868164,36.654727935791016,1.28788423538208,0.49173253774642944,60.54548263549805,15.46385669708252,14.855438232421875,15.29349422454834,0.988983154296875
9,Anne Hathaway,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.02429751493036747,88.60771942138672,28.212099075317383,24.090578079223633,36.650390625,1.2991018295288086,0.523956835269928,58.40195846557617,16.104534149169922,14.58602523803711,15.031700134277344,0.9333831071853638
10,Arnold Schwarzenegger,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.08346748352050781,85.21209716796875,28.820634841918945,25.205060958862305,36.66958236694336,1.272337794303894,0.48048537969589233,61.28289031982422,16.466379165649414,14.176779747009277,15.741456985473633,0.9559755921363831
11,Barack Obama,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.0002225170173915103,90.01274871826172,28.38604164123535,23.672502517700195,36.965572357177734,1.3022446632385254,0.4209884703159332,65.10298919677734,18.524795532226562,13.109848976135254,17.62259864807129,0.9512978792190552
12,Beth Behrs,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.030796948820352554,88.23518371582031,27.48546600341797,24.830148696899414,36.46849822998047,1.3268284797668457,0.4333496391773224,64.31967163085938,17.11721420288086,13.899650573730469,16.732940673828125,0.9775504469871521
13,Bill Clinton,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.08962774276733398,84.85780334472656,29.023052215576172,25.12827491760254,36.64746856689453,1.2627021074295044,0.4946894943714142,60.3507194519043,16.08629035949707,14.507118225097656,15.438200950622559,0.9597116708755493
14,Bob Dylan,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.01362526323646307,89.21930694580078,29.00482177734375,22.8367977142334,36.67081832885742,1.26430082321167,0.5177317261695862,58.81977844238281,16.091297149658203,14.250823020935059,14.985638618469238,0.9312884211540222
15,Bob Marley,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.006284983828663826,89.639892578125,29.121788024902344,23.684326171875,37.421329498291016,1.2849942445755005,0.4265805184841156,64.74925231933594,15.554551124572754,14.700664520263672,16.216285705566406,1.042542815208435
16,Bradley Cooper,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.024942990392446518,88.57072448730469,28.211177825927734,22.07369041442871,35.38436508178711,1.2542675733566284,0.43897250294685364,63.96166229248047,16.873807907104492,11.959397315979004,15.829805374145508,0.9381288290023804
17,Bruce Willis,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.07240448892116547,85.847900390625,28.377559661865234,25.014074325561523,36.4444580078125,1.2842702865600586,0.5135107636451721,59.10203552246094,16.427417755126953,14.791764259338379,15.46285343170166,0.9412832856178284
18,Bryan Cranston,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.007258323486894369,89.5841293334961,28.275938034057617,22.837833404541016,36.21768569946289,1.2808659076690674,0.4502277970314026,63.24169921875,16.872426986694336,12.553949356079102,15.860322952270508,0.9400143027305603
19,Cameron Diaz,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.08736877143383026,84.98775482177734,27.852161407470703,24.518964767456055,35.462562561035156,1.273242712020874,0.5049970746040344,59.66884231567383,15.221532821655273,13.927533149719238,14.544899940490723,0.9555476307868958
20,Channing Tatum,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.1313060224056244,97.5450668334961,28.636220932006836,21.567686080932617,38.04460525512695,1.3285484313964844,0.37960779666900635,67.69061279296875,15.512899398803711,13.029580116271973,16.030046463012695,1.0333366394042969
21,Charlie Sheen,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.10003101825714111,95.74095153808594,27.521488189697266,22.10247039794922,36.98172378540039,1.3437399864196777,0.4252473711967468,64.83367919921875,14.701866149902344,13.77991771697998,15.288192749023438,1.0398811101913452
22,Charlize Theron,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.08085896819829941,85.362060546875,27.582630157470703,23.196714401245117,34.57481384277344,1.2534995079040527,0.46512505412101746,62.281681060791016,14.706757545471191,12.751325607299805,14.298063278198242,0.9722104668617249
23,Chris Evans,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.002215444343164563,90.12693786621094,28.30531120300293,25.0194091796875,37.81930160522461,1.336120367050171,0.4156630039215088,65.43892669677734,15.642531394958496,14.352336883544922,16.249305725097656,1.038789987564087
24,Chris Hemsworth,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.05884624272584915,86.62641143798828,28.357040405273438,26.01243019104004,37.335693359375,1.3166286945343018,0.5202481746673584,58.651100158691406,16.256858825683594,15.017623901367188,15.355401039123535,0.9445490837097168
25,Chris Pine,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.07136806100606918,85.90743255615234,28.11031723022461,22.761837005615234,34.884986877441406,1.2410029172897339,0.5494308471679688,56.672027587890625,16.44228744506836,13.17167854309082,14.347773551940918,0.8726142048835754
26,Chuck Norris,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.020945081487298012,88.79985046386719,28.702478408813477,25.176746368408203,37.781341552734375,1.3163093328475952,0.4137926697731018,65.55668640136719,16.3147029876709,14.237342834472656,16.63254737854004,1.019482135772705
27,Courteney Cox,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.01857098378241062,91.06410217285156,27.826133728027344,21.821285247802734,35.6793327331543,1.2822238206863403,0.4632088840007782,62.405635833740234,15.58638858795166,13.683918952941895,15.251102447509766,0.9784885048866272
28,Demi Lovato,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.10442433506250381,84.00599670410156,29.957365036010742,26.669212341308594,37.97147750854492,1.267517328262329,0.5439053177833557,57.050113677978516,15.714282989501953,15.600163459777832,14.954329490661621,0.9516392946243286
29,Drake,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.056602440774440765,93.24481201171875,28.78478240966797,21.782297134399414,37.06766128540039,1.2877520322799683,0.4653742015361786,62.26555633544922,16.43490219116211,12.877348899841309,15.458019256591797,0.9405604600906372
30,Drew Barrymore,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.04361112415790558,87.50047302246094,27.857925415039062,22.163766860961914,34.834503173828125,1.250434160232544,0.5138977766036987,59.07619094848633,15.293560981750488,13.978355407714844,14.476412773132324,0.9465691447257996
31,Dwayne Johnson,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.005020421929657459,89.71234893798828,28.35898780822754,23.701393127441406,36.867862701416016,1.3000415563583374,0.4752565622329712,61.62394714355469,16.445049285888672,12.958080291748047,15.355804443359375,0.9337645769119263
32,Ed Sheeran,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.006464293226599693,90.37037658691406,28.863014221191406,23.25489044189453,37.18253707885742,1.2882416248321533,0.517208456993103,58.85481262207031,15.656736373901367,13.633265495300293,14.498291969299316,0.9260098338127136
33,Elon Musk,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.00024448681506328285,89.98599243164062,28.447412490844727,21.172237396240234,35.457359313964844,1.246417760848999,0.45837563276290894,62.71765899658203,17.063304901123047,13.03152084350586,16.03519058227539,0.9397470355033875
34,Elvis Presley,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.004397465381771326,90.251953125,28.570804595947266,21.382352828979492,35.76127624511719,1.2516720294952393,0.47315332293510437,61.76081848144531,15.059554100036621,12.466536521911621,14.301910400390625,0.9496901631355286
35,Emma Stone,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.006799794267863035,89.61039733886719,28.44441795349121,24.251026153564453,37.2534065246582,1.309691309928894,0.4690109193325043,62.02988815307617,16.32701873779297,13.83897590637207,15.688961029052734,0.9609201550483704
36,Frida Kahlo,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.10295963287353516,95.90962982177734,28.232040405273438,20.88153648376465,36.803287506103516,1.3035999536514282,0.4196403920650482,65.18811798095703,15.627033233642578,13.440552711486816,15.766212463378906,1.008906364440918
37,George Clooney,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.04322296753525734,87.52273559570312,28.430068969726562,23.77617645263672,36.2648811340332,1.2755818367004395,0.46599072217941284,62.22563934326172,16.780912399291992,13.479851722717285,15.889848709106445,0.9469001889228821
38,Glenn Close,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.07054296135902405,94.04517364501953,28.256168365478516,22.791053771972656,37.53266143798828,1.3282997608184814,0.3902975022792816,67.02699279785156,15.357514381408691,14.828948020935059,16.672780990600586,1.0856431722640991
39,Gwyneth Paltrow,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.032099537551403046,88.16051483154297,28.311695098876953,21.49635887145996,34.99391555786133,1.2360233068466187,0.4896782338619232,60.68056106567383,16.004413604736328,12.490333557128906,14.70971965789795,0.9191039204597473
40,Harrison Ford,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.08215945959091187,94.71270751953125,28.273059844970703,22.160755157470703,37.32853317260742,1.3202862739562988,0.47098779678344727,61.90156936645508,15.818488121032715,14.145503997802734,15.477174758911133,0.9784231185913086
41,Hillary Clinton,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.045741237699985504,87.37830352783203,28.375699996948242,21.881364822387695,35.031028747558594,1.2345432043075562,0.4266579747200012,64.74434661865234,16.606182098388672,12.487913131713867,15.96106243133545,0.9611518383026123
42,Hugh Jackman,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.022440195083618164,91.28583526611328,28.79867935180664,23.777429580688477,37.75529861450195,1.3110079765319824,0.4913462996482849,60.57089614868164,15.883675575256348,13.837550163269043,15.09244155883789,0.9501857161521912
43,Idris Elba,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.09779903292655945,95.61244201660156,28.461647033691406,22.57266616821289,38.0164909362793,1.3357094526290894,0.4569942355155945,62.806678771972656,15.828666687011719,13.475756645202637,15.400843620300293,0.9729716181755066
44,Jake Gyllenhaal,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.09747246652841568,84.40635681152344,27.98990821838379,24.1937313079834,35.167579650878906,1.2564377784729004,0.4841003119945526,61.04645538330078,15.623950004577637,11.3519926071167,14.18635368347168,0.907987654209137
45,James Franco,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.016125056892633438,89.07606506347656,28.435392379760742,22.70845603942871,36.10292053222656,1.2696473598480225,0.42320090532302856,64.9631576538086,15.404644966125488,13.961478233337402,15.817360877990723,1.0267916917800903
46,Jared Leto,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.016146350651979446,90.92516326904297,28.47954559326172,22.53278923034668,36.599647521972656,1.2851204872131348,0.5710079073905945,55.17945861816406,15.427654266357422,14.26809024810791,13.791547775268555,0.8939497470855713
47,Jason Momoa,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.060421571135520935,86.5359878540039,28.433530807495117,24.757246017456055,36.55572509765625,1.2856554985046387,0.5590686202049255,56.00859069824219,16.04306411743164,13.919740676879883,14.193026542663574,0.8846830129623413
48,Jennifer Aniston,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.03201936557888985,91.83488464355469,28.492599487304688,22.178468704223633,36.663063049316406,1.2867573499679565,0.48563939332962036,60.94562911987305,16.991348266601562,13.446788787841797,15.735474586486816,0.9260874390602112
49,Jennifer Lawrence,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,0.0034928624518215656,89.79987335205078,29.097944259643555,23.82554817199707,37.54336166381836,1.290241003036499,0.4923872947692871,60.50239181518555,16.017948150634766,13.759017944335938,15.127771377563477,0.9444262981414795
0,Adam Driver,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.005314919166266918,89.69548034667969,28.008241653442383,23.517545700073242,36.476497650146484,1.3023487329483032,-0.021126369014382362,91.2105484008789,26.141279220581055,23.08956527709961,35.24198913574219,1.3481355905532837
1,Adriana Lima,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.04475577175617218,92.56517791748047,27.914234161376953,23.334749221801758,37.17552947998047,1.3317768573760986,-0.08473876118659973,94.86100006103516,27.09110450744629,22.698850631713867,36.788368225097656,1.3579500913619995
2,Amber Heard,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.034660592675209045,88.0136947631836,27.69015884399414,22.839452743530273,35.278106689453125,1.2740304470062256,-0.02986416220664978,91.71134948730469,26.588939666748047,22.998781204223633,35.67127990722656,1.3415833711624146
3,Amy Adams,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.015378149226307869,90.88114166259766,27.93412971496582,23.132652282714844,36.54188537597656,1.3081448078155518,-0.028950568288564682,91.65898132324219,26.835458755493164,22.673025131225586,35.62916564941406,1.3276898860931396
4,Andrew Garfield,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.01132864598184824,89.35090637207031,27.900615692138672,24.250118255615234,36.7584342956543,1.3174775838851929,0.0024044138845056295,89.86223602294922,27.767501831054688,23.725339889526367,36.47955322265625,1.31374990940094
5,Angelina Jolie,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.054802607744932175,86.85847473144531,28.37268829345703,23.560564041137695,35.8725700378418,1.2643345594406128,0.06337029486894608,86.3667221069336,28.125568389892578,23.211702346801758,35.314144134521484,1.2555886507034302
6,Anjelica Huston,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.048859938979148865,87.19941711425781,27.875823974609375,23.413700103759766,35.51736831665039,1.2741279602050781,-0.0021591081749647856,90.12371063232422,26.143985748291016,22.21869659423828,34.34656524658203,1.3137463331222534
7,Anna Faris,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.040542617440223694,87.67644500732422,27.668066024780273,23.263093948364258,35.418968200683594,1.2801389694213867,0.07723050564527512,85.57060241699219,27.181306838989258,21.856077194213867,33.537288665771484,1.2338365316390991
8,Anna Kendrick,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.04333458095788956,87.5163345336914,28.461196899414062,24.364511489868164,36.654727935791016,1.28788423538208,0.048492301255464554,87.22050476074219,26.35428810119629,24.405380249023438,35.03985595703125,1.3295694589614868
9,Anne Hathaway,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.02429751493036747,88.60771942138672,28.212099075317383,24.090578079223633,36.650390625,1.2991018295288086,0.0263957642018795,88.48745727539062,26.6401424407959,23.923816680908203,35.332706451416016,1.3262957334518433
10,Arnold Schwarzenegger,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.08346748352050781,85.21209716796875,28.820634841918945,25.205060958862305,36.66958236694336,1.272337794303894,0.014413034543395042,89.17416381835938,27.951547622680664,25.394954681396484,37.493080139160156,1.3413597345352173
11,Barack Obama,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0002225170173915103,90.01274871826172,28.38604164123535,23.672502517700195,36.965572357177734,1.3022446632385254,-0.025458354502916336,91.45881652832031,31.068405151367188,23.47464370727539,39.4136962890625,1.2686102390289307
12,Beth Behrs,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.030796948820352554,88.23518371582031,27.48546600341797,24.830148696899414,36.46849822998047,1.3268284797668457,0.07301395386457443,85.8128890991211,27.043655395507812,24.04657554626465,34.851600646972656,1.2887163162231445
13,Bill Clinton,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.08962774276733398,84.85780334472656,29.023052215576172,25.12827491760254,36.64746856689453,1.2627021074295044,0.03359673544764519,88.07469177246094,27.116003036499023,26.559446334838867,37.31340408325195,1.376065731048584
14,Bob Dylan,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.01362526323646307,89.21930694580078,29.00482177734375,22.8367977142334,36.67081832885742,1.26430082321167,0.055479444563388824,86.81962585449219,27.303768157958984,23.546655654907227,35.05144500732422,1.283758521080017
15,Bob Marley,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.006284983828663826,89.639892578125,29.121788024902344,23.684326171875,37.421329498291016,1.2849942445755005,-0.006600718945264816,90.3781967163086,29.73824691772461,22.995134353637695,37.711631774902344,1.2681188583374023
16,Bradley Cooper,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.024942990392446518,88.57072448730469,28.211177825927734,22.07369041442871,35.38436508178711,1.2542675733566284,-0.022600514814257622,91.29502868652344,26.77737808227539,21.29047966003418,34.584415435791016,1.2915534973144531
17,Bruce Willis,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.07240448892116547,85.847900390625,28.377559661865234,25.014074325561523,36.4444580078125,1.2842702865600586,0.025613199919462204,88.53231048583984,28.257518768310547,24.83246421813965,37.137481689453125,1.3142513036727905
18,Bryan Cranston,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.007258323486894369,89.5841293334961,28.275938034057617,22.837833404541016,36.21768569946289,1.2808659076690674,-0.03824438154697418,92.19178009033203,27.645671844482422,23.200435638427734,36.7641487121582,1.329833745956421
19,Cameron Diaz,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.08736877143383026,84.98775482177734,27.852161407470703,24.518964767456055,35.462562561035156,1.273242712020874,0.05935164541006088,86.59740447998047,27.0622615814209,23.727231979370117,34.91599655151367,1.2902098894119263
20,Channing Tatum,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.1313060224056244,97.5450668334961,28.636220932006836,21.567686080932617,38.04460525512695,1.3285484313964844,-0.18758487701416016,100.81187438964844,28.170278549194336,21.121686935424805,38.248104095458984,1.3577467203140259
21,Charlie Sheen,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.10003101825714111,95.74095153808594,27.521488189697266,22.10247039794922,36.98172378540039,1.3437399864196777,-0.12446484714746475,97.14984893798828,27.403854370117188,21.902971267700195,37.15004348754883,1.3556503057479858
22,Charlize Theron,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.08085896819829941,85.362060546875,27.582630157470703,23.196714401245117,34.57481384277344,1.2534995079040527,0.1689356118440628,80.27406311035156,27.031803131103516,21.00489616394043,31.306241989135742,1.1581262350082397
23,Chris Evans,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.002215444343164563,90.12693786621094,28.30531120300293,25.0194091796875,37.81930160522461,1.336120367050171,0.02149738185107708,88.76819610595703,27.747339248657227,24.58272361755371,36.672855377197266,1.3216710090637207
24,Chris Hemsworth,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.05884624272584915,86.62641143798828,28.357040405273438,26.01243019104004,37.335693359375,1.3166286945343018,0.09959821403026581,84.28396606445312,26.920284271240234,26.00849723815918,35.52006530761719,1.3194535970687866
25,Chris Pine,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.07136806100606918,85.90743255615234,28.11031723022461,22.761837005615234,34.884986877441406,1.2410029172897339,0.019010884687304497,88.91069030761719,26.31379508972168,22.87959098815918,34.53984069824219,1.3126133680343628
26,Chuck Norris,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.020945081487298012,88.79985046386719,28.702478408813477,25.176746368408203,37.781341552734375,1.3163093328475952,0.0074524106457829475,89.57300567626953,27.522159576416016,25.726993560791016,37.533905029296875,1.3637703657150269
27,Courteney Cox,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.01857098378241062,91.06410217285156,27.826133728027344,21.821285247802734,35.6793327331543,1.2822238206863403,-0.002814489882439375,90.1612548828125,27.292688369750977,21.26453971862793,34.645896911621094,1.2694205045700073
28,Demi Lovato,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.10442433506250381,84.00599670410156,29.957365036010742,26.669212341308594,37.97147750854492,1.267517328262329,0.18171848356723785,79.5301284790039,27.11276626586914,24.312673568725586,32.964168548583984,1.2158172130584717
29,Drake,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.056602440774440765,93.24481201171875,28.78478240966797,21.782297134399414,37.06766128540039,1.2877520322799683,-0.06726749241352081,93.8570556640625,28.837007522583008,22.320037841796875,37.634422302246094,1.3050737380981445
30,Drew Barrymore,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.04361112415790558,87.50047302246094,27.857925415039062,22.163766860961914,34.834503173828125,1.250434160232544,0.009139525704085827,89.4763412475586,27.66853904724121,21.277761459350586,34.74953079223633,1.2559221982955933
31,Dwayne Johnson,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.005020421929657459,89.71234893798828,28.35898780822754,23.701393127441406,36.867862701416016,1.3000415563583374,0.015193041414022446,89.12947082519531,28.776138305664062,24.172630310058594,37.299407958984375,1.2961922883987427
32,Ed Sheeran,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.006464293226599693,90.37037658691406,28.863014221191406,23.25489044189453,37.18253707885742,1.2882416248321533,0.03165822476148605,88.1858139038086,26.01665496826172,22.634136199951172,33.9394416809082,1.3045275211334229
33,Elon Musk,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.00024448681506328285,89.98599243164062,28.447412490844727,21.172237396240234,35.457359313964844,1.246417760848999,-0.10261958092451096,95.8900375366211,28.695886611938477,21.64968490600586,37.67849349975586,1.3130277395248413
34,Elvis Presley,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.004397465381771326,90.251953125,28.570804595947266,21.382352828979492,35.76127624511719,1.2516720294952393,0.01439354196190834,89.17528533935547,27.419658660888672,20.984609603881836,34.28742980957031,1.2504688501358032
35,Emma Stone,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.006799794267863035,89.61039733886719,28.44441795349121,24.251026153564453,37.2534065246582,1.309691309928894,-0.04266725853085518,92.44539642333984,28.004796981811523,24.04952621459961,37.68449783325195,1.3456443548202515
36,Frida Kahlo,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.10295963287353516,95.90962982177734,28.232040405273438,20.88153648376465,36.803287506103516,1.3035999536514282,-0.11823388189077377,96.79019165039062,27.818546295166016,20.133495330810547,36.217002868652344,1.3019013404846191
37,George Clooney,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.04322296753525734,87.52273559570312,28.430068969726562,23.77617645263672,36.2648811340332,1.2755818367004395,0.026605714112520218,88.47542572021484,27.566936492919922,23.458860397338867,35.71894454956055,1.2957168817520142
38,Glenn Close,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.07054296135902405,94.04517364501953,28.256168365478516,22.791053771972656,37.53266143798828,1.3282997608184814,-0.053324129432439804,93.05669403076172,28.842247009277344,22.38312530517578,37.43967819213867,1.2980846166610718
39,Gwyneth Paltrow,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.032099537551403046,88.16051483154297,28.311695098876953,21.49635887145996,34.99391555786133,1.2360233068466187,0.011674839071929455,89.33106994628906,26.93949317932129,21.518447875976562,34.28183364868164,1.2725492715835571
40,Harrison Ford,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.08215945959091187,94.71270751953125,28.273059844970703,22.160755157470703,37.32853317260742,1.3202862739562988,-0.09972749650478363,95.72348022460938,28.146747589111328,22.4984188079834,37.74552536010742,1.3410261869430542
41,Hillary Clinton,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.045741237699985504,87.37830352783203,28.375699996948242,21.881364822387695,35.031028747558594,1.2345432043075562,-0.0400804802775383,92.29705810546875,30.27556610107422,21.59825325012207,37.88814163208008,1.2514429092407227
42,Hugh Jackman,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.022440195083618164,91.28583526611328,28.79867935180664,23.777429580688477,37.75529861450195,1.3110079765319824,-0.019366975873708725,91.1097183227539,27.78742790222168,23.611064910888672,36.810821533203125,1.324729323387146
43,Idris Elba,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.09779903292655945,95.61244201660156,28.461647033691406,22.57266616821289,38.0164909362793,1.3357094526290894,-0.10062408447265625,95.77511596679688,28.35065269470215,21.66958236694336,37.37601089477539,1.318347454071045
44,Jake Gyllenhaal,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.09747246652841568,84.40635681152344,27.98990821838379,24.1937313079834,35.167579650878906,1.2564377784729004,0.14165329933166504,81.8564682006836,25.48689842224121,21.14557456970215,30.72512435913086,1.2055262327194214
45,James Franco,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.016125056892633438,89.07606506347656,28.435392379760742,22.70845603942871,36.10292053222656,1.2696473598480225,-0.00014646071940660477,90.00839233398438,26.892494201660156,22.130521774291992,34.830169677734375,1.2951632738113403
